data_id,product_id,store_id,price,price_per_unit,unit,date_of_price,created_time
1672,949,3,3.99,0.21,100ml,1714536000000,1714848616051
1673,950,3,3.99,0.21,100ml,1714536000000,1714848616056
1674,951,3,2,0.8,100ml,1714536000000,1714848616061
1675,952,3,2.29,0.13,100ml,1714536000000,1714848616067
1676,953,3,2.29,0.13,100ml,1714536000000,1714848616074
1677,954,3,2.29,0.13,100ml,1714536000000,1714848616082
1678,192,3,5.99,0.07,1ea,1714536000000,1714848616087
1679,955,3,3.99,0.23,100ml,1714536000000,1714848616092
1680,184,3,5.99,0.04,1ea,1714536000000,1714848616108
1681,956,3,3.99,0.21,100ml,1714536000000,1714848616114
1682,957,3,3.99,0.21,100ml,1714536000000,1714848616119
1683,958,3,3.99,0.21,100ml,1714536000000,1714848616125
1684,104,3,3.49,0.18,100ml,1714536000000,1714848616130
1685,104,3,3.49,0.18,100ml,1714536000000,1714848616135
1686,191,3,11.49,0.13,100ml,1714536000000,1714848616140
1687,959,3,1.25,0.13,100ml,1714536000000,1714848616143
1688,960,3,1.25,0.13,100ml,1714536000000,1714848616148
1689,961,3,2.29,0.13,100ml,1714536000000,1714848616153
1690,165,3,11.49,0.13,100ml,1714536000000,1714848616159
1691,962,3,2,0.8,100ml,1714536000000,1714848616165
1692,93,4,3.99,0.5,100g,1714536000000,1714848621009
1693,963,4,13.99,2,100g,1714536000000,1714848621014
1694,964,4,3.99,0.5,100g,1714536000000,1714848621018
1695,965,4,3.99,0.5,100g,1714536000000,1714848621025
1696,966,4,7.99,2.66,100g,1714536000000,1714848621030
1697,967,4,2.5,3.33,100g,1714536000000,1714848621034
1698,968,4,2.5,3.33,100g,1714536000000,1714848621040
1699,969,4,2.5,3.33,100g,1714536000000,1714848621045
1700,970,4,2.5,2.78,100g,1714536000000,1714848621050
1701,971,4,2.5,3.09,100g,1714536000000,1714848621056
1702,972,4,2.5,3.09,100g,1714536000000,1714848621061
1703,839,4,4.77,1.4,100g,1714536000000,1714848621066
1704,973,4,2.5,2.08,100g,1714536000000,1714848621072
1705,974,4,2.5,2.08,100g,1714536000000,1714848621078
1706,975,4,2.5,3.33,100g,1714536000000,1714848621084
1707,674,4,3.49,1.54,100g,1714536000000,1714848621092
1708,676,4,3.49,1.75,100g,1714536000000,1714848621097
1709,673,4,3.49,1.54,100g,1714536000000,1714848621103
1710,976,4,2.5,3.33,100g,1714536000000,1714848621109
1711,672,4,3.49,1.54,100g,1714536000000,1714848621115
1712,977,4,7.99,4,100g,1714536000000,1714848621120
1713,978,4,7.99,4,100g,1714536000000,1714848621126
1714,388,4,7.99,2.13,100g,1714536000000,1714848621130
1715,979,4,3.49,1.54,100g,1714536000000,1714848621136
1716,980,4,3.49,1.54,100g,1714536000000,1714848621140
1717,981,3,2.29,0.13,100ml,1714536000000,1714848625571
1718,982,3,1.25,0.13,100ml,1714536000000,1714848625575
1719,955,3,3.99,0.23,100ml,1714536000000,1714848625584
1720,199,3,11.49,0.13,100ml,1714536000000,1714848625590
1721,328,3,3.99,0.21,100ml,1714536000000,1714848625594
1722,983,3,3.99,0.21,100ml,1714536000000,1714848625599
1723,984,3,1.25,0.13,100ml,1714536000000,1714848625604
1724,955,3,3.99,0.23,100ml,1714536000000,1714848625609
1725,985,3,2,0.8,100ml,1714536000000,1714848625615
1726,986,4,2.5,2.78,100g,1714536000000,1714848627922
1727,987,4,2.5,2.78,100g,1714536000000,1714848627926
1728,988,4,2.5,2.78,100g,1714536000000,1714848627929
1729,989,4,2.5,2.78,100g,1714536000000,1714848627931
1730,990,4,2.5,2.45,100g,1714536000000,1714848627934
1731,991,3,13.99,0.47,1ea,1714536000000,1714848640793
1732,351,3,10.99,0.11,1ea,1714536000000,1714848640797
1733,992,3,8.99,0.2,100ml,1714536000000,1714848640802
1734,352,3,2,0.34,100ml,1714536000000,1714848640806
1735,993,3,8.99,0.2,100ml,1714536000000,1714848640810
1736,353,3,10.99,0.55,1ea,1714536000000,1714848640814
1737,994,3,8.99,0.04,1ea,1714536000000,1714848640818
1738,352,3,2,0.34,100ml,1714536000000,1714848640828
1739,993,3,8.99,0.2,100ml,1714536000000,1714848640837
1740,995,3,20.99,0.54,100ml,1714536000000,1714848640842
1741,996,3,13.99,0.29,1ea,1714536000000,1714848640846
1742,997,3,13.99,0.36,1ea,1714536000000,1714848640851
1743,355,3,10.99,0.27,1ea,1714536000000,1714848640856
1744,998,3,8.99,0.26,100ml,1714536000000,1714848640860
1745,999,3,20.99,0.54,100ml,1714536000000,1714848640863
1746,362,3,2,0.34,100ml,1714536000000,1714848640870
1747,361,3,2,0.24,100ml,1714536000000,1714848640875
1748,1000,3,8.99,0.22,100ml,1714536000000,1714848640880
1749,1001,3,20.99,0.54,100ml,1714536000000,1714848640885
1750,1002,3,8.99,0.22,100ml,1714536000000,1714848640890
1751,368,3,2,0.34,100ml,1714536000000,1714848640897
1752,361,3,2,0.24,100ml,1714536000000,1714848640902
1753,365,3,10.99,0.37,1ea,1714536000000,1714848640906
1754,367,3,10.99,0.37,1ea,1714536000000,1714848640915
1755,369,3,10.99,0.37,1ea,1714536000000,1714848640923
1756,366,3,10.99,0.46,1ea,1714536000000,1714848640930
1757,719,4,7.49,2.2,100g,1714536000000,1714848642451
1758,1003,4,5.98,2.63,100g,1714536000000,1714848642455
1759,1004,4,5.98,2.63,100g,1714536000000,1714848642460
1760,1005,4,5.98,2.63,100g,1714536000000,1714848642464
1761,1006,4,5.98,1.2,100g,1714536000000,1714848642469
1762,1007,4,6.99,2.06,100g,1714536000000,1714848642475
1763,1008,4,5.98,0.85,100g,1714536000000,1714848642480
1764,1009,4,5.98,1.2,100g,1714536000000,1714848642486
1765,1010,4,5.98,0.85,100g,1714536000000,1714848642491
1766,1011,4,5.98,1.16,100g,1714536000000,1714848642496
1767,1012,4,5.98,1.2,100g,1714536000000,1714848642502
1768,1013,4,5.98,1.2,100g,1714536000000,1714848642507
1769,1014,4,10.99,1.37,100g,1714536000000,1714848642513
1770,1015,4,14.87,8.99,lb,1714536000000,1714848642518
1771,1016,4,5.98,1.71,100g,1714536000000,1714848642524
1772,1017,4,5.98,1.71,100g,1714536000000,1714848642531
1773,1018,4,5.98,0.85,100g,1714536000000,1714848642541
1774,1019,4,5.98,0.85,100g,1714536000000,1714848642546
1775,1020,4,5.98,1.09,100g,1714536000000,1714848642551
1776,724,4,3.99,0.2,100ml,1714536000000,1714848658905
1777,1021,4,3.99,1.76,100g,1714536000000,1714848658910
1778,1022,4,3.99,1.6,100g,1714536000000,1714848658914
1779,725,4,3.99,0.2,100ml,1714536000000,1714848658919
1780,1023,4,3.99,0.2,100ml,1714536000000,1714848658923
1781,1024,4,3.99,0.2,100ml,1714536000000,1714848658927
1782,858,4,3.99,0.89,100g,1714536000000,1714848658932
1783,1025,4,3.99,1.76,100g,1714536000000,1714848658936
1784,135,4,3.99,1.76,100g,1714536000000,1714848658943
1785,1026,4,3.99,1.76,100g,1714536000000,1714848658947
1786,1027,4,3.99,1.76,100g,1714536000000,1714848658951
1787,1028,4,5.99,1.78,100g,1714536000000,1714848658958
1788,1029,4,3.99,0.2,100ml,1714536000000,1714848658962
1789,1030,4,5.99,1.5,100g,1714536000000,1714848658967
1790,1031,4,3.99,1.6,100g,1714536000000,1714848658971
1791,1032,4,5.99,1.5,100g,1714536000000,1714848658976
1792,1033,4,5.49,2.75,100g,1714536000000,1714848658981
1793,1034,4,3.99,1.76,100g,1714536000000,1714848658985
1794,1035,4,5.49,1.16,100g,1714536000000,1714848658992
1795,1036,4,5.99,1.78,100g,1714536000000,1714848658997
1796,1037,4,3.99,1.76,100g,1714536000000,1714848659003
1797,814,4,5.49,2.75,100g,1714536000000,1714848659008
1798,512,4,5.99,1.5,100g,1714536000000,1714848659015
1799,1038,4,3.99,1.76,100g,1714536000000,1714848659020
1800,724,4,3.99,0.27,100ml,1714536000000,1714848659024
1801,1039,4,5.49,1.16,100g,1714536000000,1714848669907
1802,1040,4,5.49,1.16,100g,1714536000000,1714848669912
1803,1041,4,5.49,2.75,100g,1714536000000,1714848669917
1804,1042,4,3.99,1.76,100g,1714536000000,1714848669930
1805,267,4,5.99,1.5,100g,1714536000000,1714848669939
1806,518,4,5.99,1.5,100g,1714536000000,1714848669946
1807,1043,4,5.99,2.38,100g,1714536000000,1714848669951
1808,1044,4,5.99,1.5,100g,1714536000000,1714848669954
1809,1045,4,5.99,2.38,100g,1714536000000,1714848669961
1810,1046,4,5.99,2.38,100g,1714536000000,1714848669966
1811,725,4,3.99,0.27,100ml,1714536000000,1714848669970
1812,1024,4,3.99,0.27,100ml,1714536000000,1714848669974
1813,1047,4,5.99,2.38,100g,1714536000000,1714848669978
1814,1021,4,3.49,1.54,100g,1714536000000,1714848669983
1815,1048,4,3.99,0.97,100g,1714536000000,1714848669987
1816,1049,4,5.99,1.5,100g,1714536000000,1714848669993
1817,1050,4,5.99,1.78,100g,1714536000000,1714848669998
1818,1051,4,5.99,1.87,100g,1714536000000,1714848670003
1819,142,4,5.99,1.5,100g,1714536000000,1714848670007
1820,1052,4,5.49,1.61,100g,1714536000000,1714848670013
1821,1053,4,5.99,1.5,100g,1714536000000,1714848670019
1822,203,4,5.99,1.5,100g,1714536000000,1714848670023
1823,1054,4,3.99,0.97,100g,1714536000000,1714848670028
1824,1055,4,5.99,1.5,100g,1714536000000,1714848670033
1825,1056,4,3.99,1.76,100g,1714536000000,1714848670044
1826,1057,4,3.99,0.97,100g,1714536000000,1714848678510
1827,1058,4,5.99,2.38,100g,1714536000000,1714848678518
1828,1059,4,3.99,1.6,100g,1714536000000,1714848678525
1829,1060,4,5.99,1.87,100g,1714536000000,1714848678533
1830,1061,4,5.99,2,100g,1714536000000,1714848678540
1831,1062,4,5.99,1.87,100g,1714536000000,1714848678547
1832,1063,4,3.49,0.87,100g,1714536000000,1714848678556
1833,761,4,3.49,0.87,100g,1714536000000,1714848678560
1834,1064,4,3.49,1.54,100g,1714536000000,1714848678567
1835,1029,4,3.99,0.27,100ml,1714536000000,1714848678575
1836,164,4,8.99,0.97,100g,1714536000000,1714848693000
1837,1065,4,2.98,0.02,100ml,1714536000000,1714848693006
1838,325,4,2.79,0.15,100ml,1714536000000,1714848693011
1839,325,4,2.99,0.19,100ml,1714536000000,1714848693016
1840,1066,4,3.99,0.25,100ml,1714536000000,1714848693021
1841,1067,4,3.99,0.25,100ml,1714536000000,1714848693026
1842,1068,4,1.99,0.1,100ml,1714536000000,1714848693031
1843,1069,4,1.99,0.1,100ml,1714536000000,1714848693038
1844,1070,4,1.99,0.1,100ml,1714536000000,1714848693044
1845,542,4,2.79,0.15,100ml,1714536000000,1714848693048
1846,324,4,2.99,0.19,100ml,1714536000000,1714848693053
1847,348,4,2.99,0.19,100ml,1714536000000,1714848693058
1848,1071,4,4.49,0.3,100ml,1714536000000,1714848693066
1849,1072,4,2.99,0.19,100ml,1714536000000,1714848693070
1850,1073,4,4.49,0.3,100ml,1714536000000,1714848693075
1851,1074,4,5.99,1.76,100g,1714536000000,1714848693083
1852,1075,4,2.99,1.5,100ml,1714536000000,1714848693088
1853,1076,4,3.99,0.25,100ml,1714536000000,1714848693092
1854,1077,4,1.99,0.1,100ml,1714536000000,1714848693100
1855,1078,4,8.99,1,100g,1714536000000,1714848693104
1856,1079,4,2.99,1.5,100ml,1714536000000,1714848693109
1857,1080,4,5.99,1.76,100g,1714536000000,1714848693115
1858,1081,4,5.99,1.76,100g,1714536000000,1714848693121
1859,1082,4,1.99,0.1,100ml,1714536000000,1714848693126
1860,1083,4,3.99,0.25,100ml,1714536000000,1714848693133
1861,1084,4,5.99,1.76,100g,1714536000000,1714848702229
1862,1085,4,5.99,0.5,un,1714536000000,1714848702230
1863,1086,4,5.99,0.5,un,1714536000000,1714848702232
1864,1087,4,1.99,0.1,100ml,1714536000000,1714848702234
1865,1088,4,5.99,0.5,un,1714536000000,1714848702236
1866,1089,4,5.99,0.5,un,1714536000000,1714848702237
1867,1090,4,5.99,0.5,un,1714536000000,1714848702239
1868,1091,4,10.98,1.83,un,1714536000000,1714848720486
1869,1092,4,10.98,0.19,100sheet,1714536000000,1714848720489
1870,1093,4,5,0.3,100ml,1714536000000,1714848720493
1871,1094,4,5,0.42,100ml,1714536000000,1714848720497
1872,1095,4,5,0.42,100ml,1714536000000,1714848720500
1873,1096,4,5,0.3,100ml,1714536000000,1714848720504
1874,1097,4,5,0.42,100ml,1714536000000,1714848720508
1875,1098,4,5,0.3,100ml,1714536000000,1714848720512
1876,1099,4,5,0.42,100ml,1714536000000,1714848720518
1877,1100,4,5,0.53,100ml,1714536000000,1714848720523
1878,1101,4,9.99,0.38,100ml,1714536000000,1714848720528
1879,1102,4,9.99,0.73,100ml,1714536000000,1714848720533
1880,1103,4,10.98,0.91,un,1714536000000,1714848720539
1881,777,4,5.99,0.07,un,1714536000000,1714848720544
1882,1104,4,9.99,0.05,un,1714536000000,1714848720547
1883,1105,4,5,0.3,100ml,1714536000000,1714848720552
1884,1106,4,9.99,0.05,un,1714536000000,1714848720556
1885,1107,4,10.98,1.83,un,1714536000000,1714848720561
1886,1108,4,10.98,0.91,un,1714536000000,1714848720569
1887,1109,4,9.99,0.38,100ml,1714536000000,1714848720575
1888,1110,4,9.99,2.64,100g,1714536000000,1714848720581
1889,1111,4,9.99,0.38,100ml,1714536000000,1714848720587
1890,1112,4,9.99,2.64,100g,1714536000000,1714848720594
1891,1113,4,9.99,0.38,100ml,1714536000000,1714848720600
1892,775,4,5.99,0.07,un,1714536000000,1714848720607
1893,1114,4,9.99,0.05,un,1714536000000,1714848727293
1894,1115,4,5,0.58,100ml,1714536000000,1714848727298
1895,1116,4,5,0.58,100ml,1714536000000,1714848727302
1896,1117,4,9.99,0.38,100ml,1714536000000,1714848727305
1897,1118,4,9.99,0.38,100ml,1714536000000,1714848727311
1898,1119,4,9.99,2.64,100g,1714536000000,1714848727315
1899,1120,4,9.99,2.64,100g,1714536000000,1714848727318
1900,1121,4,9.99,2.64,100g,1714536000000,1714848727322
1901,1122,4,9.99,2.64,100g,1714536000000,1714848727325
1902,1123,4,9.99,2.64,100g,1714536000000,1714848727329
1903,1124,4,9.99,2.64,100g,1714536000000,1714848727333
