price_id,product_id,store_id,price,size,price_per_unit,unit,start_date,end_date,created_time,updated_time
968,1059,4,3.99,250g,1.6,100g,1714536000000,1715140800000,1714848678437,1714848678437
969,1060,4,5.99,320g,1.87,100g,1714536000000,1715140800000,1714848678445,1714848678445
970,1061,4,5.99,300g,2,100g,1714536000000,1715140800000,1714848678456,1714848678456
971,1062,4,5.99,320g,1.87,100g,1714536000000,1715140800000,1714848678462,1714848678462
972,1063,4,3.49,4x100g,0.87,100g,1714536000000,1715140800000,1714848678469,1714848678469
973,1064,4,3.49,227g,1.54,100g,1714536000000,1715140800000,1714848678488,1714848678488
974,164,4,8.99,925g,0.97,100g,1714536000000,1715140800000,1714848692726,1714848692726
975,1065,4,2.98,24x500mL,0.02,100ml,1714536000000,1715140800000,1714848692734,1714848692734
976,325,4,2.99,8x200mL,0.19,100ml,1714536000000,1715140800000,1714848692741,1714848692749
977,1066,4,3.99,1.6L,0.25,100ml,1714536000000,1715140800000,1714848692756,1714848692756
978,1067,4,3.99,1.6L,0.25,100ml,1714536000000,1715140800000,1714848692765,1714848692765
979,1068,4,1.99,2L,0.1,100ml,1714536000000,1715140800000,1714848692775,1714848692775
980,1069,4,1.99,2L,0.1,100ml,1714536000000,1715140800000,1714848692787,1714848692787
981,1070,4,1.99,2L,0.1,100ml,1714536000000,1715140800000,1714848692798,1714848692798
982,542,4,2.79,1.89L,0.15,100ml,1714536000000,1715140800000,1714848692809,1714848692809
983,324,4,2.99,8x200mL,0.19,100ml,1714536000000,1715140800000,1714848692820,1714848692820
984,348,4,2.99,8x200mL,0.19,100ml,1714536000000,1715140800000,1714848692834,1714848692834
985,1071,4,4.49,1.5L,0.3,100ml,1714536000000,1715140800000,1714848692847,1714848692847
986,1072,4,2.99,8x200mL,0.19,100ml,1714536000000,1715140800000,1714848692858,1714848692858
987,1073,4,4.49,1.5L,0.3,100ml,1714536000000,1715140800000,1714848692871,1714848692871
988,1074,4,5.99,340g,1.76,100g,1714536000000,1715140800000,1714848692883,1714848692883
989,1075,4,2.99,8x200mL,1.5,100ml,1714536000000,1715140800000,1714848692896,1714848692896
990,1076,4,3.99,1.6L,0.25,100ml,1714536000000,1715140800000,1714848692909,1714848692909
991,1077,4,1.99,2L,0.1,100ml,1714536000000,1715140800000,1714848692925,1714848692925
992,1078,4,8.99,900g,1,100g,1714536000000,1715140800000,1714848692932,1714848692932
993,1079,4,2.99,8x200mL,1.5,100ml,1714536000000,1715140800000,1714848692942,1714848692942
994,1080,4,5.99,340g,1.76,100g,1714536000000,1715140800000,1714848692954,1714848692954
995,1081,4,5.99,340g,1.76,100g,1714536000000,1715140800000,1714848692962,1714848692962
996,1082,4,1.99,2L,0.1,100ml,1714536000000,1715140800000,1714848692970,1714848692970
997,1083,4,3.99,1.6L,0.25,100ml,1714536000000,1715140800000,1714848692981,1714848692981
998,1084,4,5.99,340g,1.76,100g,1714536000000,1715140800000,1714848702206,1714848702206
999,1085,4,5.99,12un,0.5,un,1714536000000,1715140800000,1714848702209,1714848702209
1000,1086,4,5.99,12un,0.5,un,1714536000000,1715140800000,1714848702214,1714848702214
1001,1087,4,1.99,2L,0.1,100ml,1714536000000,1715140800000,1714848702216,1714848702216
1002,1088,4,5.99,12un,0.5,un,1714536000000,1715140800000,1714848702219,1714848702219
1003,1089,4,5.99,12un,0.5,un,1714536000000,1715140800000,1714848702222,1714848702222
1004,1090,4,5.99,12un,0.5,un,1714536000000,1715140800000,1714848702225,1714848702225
1005,1091,4,10.98,6un,1.83,un,1714536000000,1715140800000,1714848720315,1714848720315
1006,1092,4,10.98,24x242un,0.19,100sheet,1714536000000,1715140800000,1714848720320,1714848720320
1007,1093,4,5,828mL,0.3,100ml,1714536000000,1715140800000,1714848720326,1714848720326
1008,1094,4,5,591mL,0.42,100ml,1714536000000,1715140800000,1714848720333,1714848720333
1009,1095,4,5,591mL,0.42,100ml,1714536000000,1715140800000,1714848720339,1714848720339
1010,1096,4,5,828mL,0.3,100ml,1714536000000,1715140800000,1714848720345,1714848720345
1011,1097,4,5,591mL,0.42,100ml,1714536000000,1715140800000,1714848720350,1714848720350
1012,1098,4,5,828mL,0.3,100ml,1714536000000,1715140800000,1714848720356,1714848720356
1013,1099,4,5,591mL,0.42,100ml,1714536000000,1715140800000,1714848720361,1714848720361
1014,1100,4,5,473mL,0.53,100ml,1714536000000,1715140800000,1714848720368,1714848720368
1015,1101,4,9.99,61loads-2.6L,0.38,100ml,1714536000000,1715140800000,1714848720373,1714848720373
1016,1102,4,9.99,1.36L,0.73,100ml,1714536000000,1715140800000,1714848720379,1714848720379
1017,1103,4,10.98,12un,0.91,un,1714536000000,1715140800000,1714848720387,1714848720387
1018,1104,4,9.99,200un,0.05,un,1714536000000,1715140800000,1714848720405,1714848720405
1019,1105,4,5,828mL,0.3,100ml,1714536000000,1715140800000,1714848720412,1714848720412
1020,1106,4,9.99,200un,0.05,un,1714536000000,1715140800000,1714848720419,1714848720419
1021,1107,4,10.98,6un,1.83,un,1714536000000,1715140800000,1714848720432,1714848720432
1022,1108,4,10.98,12x264feuilles,0.91,un,1714536000000,1715140800000,1714848720443,1714848720443
1023,1109,4,9.99,2.63L,0.38,100ml,1714536000000,1715140800000,1714848720449,1714848720449
1024,1110,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848720455,1714848720455
1025,1111,4,9.99,2.63L,0.38,100ml,1714536000000,1715140800000,1714848720460,1714848720460
1026,1112,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848720466,1714848720466
1027,1113,4,9.99,2.63L,0.38,100ml,1714536000000,1715140800000,1714848720471,1714848720471
1028,1114,4,9.99,200un,0.05,un,1714536000000,1715140800000,1714848727200,1714848727200
1029,1115,4,5,431mL,0.58,100ml,1714536000000,1715140800000,1714848727212,1714848727212
1030,1116,4,5,431mL,0.58,100ml,1714536000000,1715140800000,1714848727225,1714848727225
1031,1117,4,9.99,2.63L,0.38,100ml,1714536000000,1715140800000,1714848727236,1714848727236
1032,1118,4,9.99,2.63L,0.38,100ml,1714536000000,1715140800000,1714848727243,1714848727243
1033,1119,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848727250,1714848727250
1034,1120,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848727256,1714848727256
1035,1121,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848727262,1714848727262
1036,1122,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848727270,1714848727270
1037,1123,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848727275,1714848727275
1038,1124,4,9.99,379g,2.64,100g,1714536000000,1715140800000,1714848727283,1714848727283
